candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
931,931.0,False,931,931.0,20,953,True,0.06647893390192795,-1.8351806048816728,1.8900080061211253e-138,-25.046837529853878,False,
931,931.0,False,931,931.0,40,476,True,0.03675532501665372,-2.0884714849064943,8.659862494704291e-91,-20.206055353969653,False,
1064,1064.0,False,1064,1064.0,2,9468,True,0.08084216226488546,-1.7458204156955006,3.008234663585528e-96,-20.817441659600625,False,
1064,1064.0,False,1064,1064.0,5,3787,True,0.05996702359557095,-1.8810359874557687,1.153694202577273e-187,-29.21775854536861,False,
1064,1064.0,False,1064,1064.0,10,1893,True,0.05409625257274192,-1.92606504496773,4.4009815664912536e-173,-28.04654949400419,False,
1064,1064.0,False,1064,1064.0,20,946,True,0.03671423696561118,-2.088927643986843,4.366358596947537e-131,-24.361618978482188,False,
1064,1064.0,False,1064,1064.0,40,473,True,0.04358198919605195,-2.018089037381817,2.1737828912774073e-86,-19.699588804233382,False,
1197,1197.0,False,1197,1197.0,2,9401,True,0.12510029803397188,-1.5337129030227328,6.356679945372108e-98,-21.001485367970528,False,
1197,1197.0,False,1197,1197.0,5,3760,True,0.02867980618005316,-2.1878599392317106,1.1122984360156437e-180,-28.662738367386517,False,
1197,1197.0,False,1197,1197.0,10,1880,True,0.05184967309657908,-1.9443797572256143,2.519656179771886e-172,-27.984345767802242,False,
1197,1197.0,False,1197,1197.0,20,940,True,0.08687029497748065,-1.7121431288033147,2.2224994479708447e-131,-24.389276566274543,False,
1197,1197.0,False,1197,1197.0,40,470,True,0.03572580026861487,-2.100034569335781,2.1308207082808325e-83,-19.34771490545107,False,
1330,1330.0,False,1330,1330.0,2,9335,True,0.02852948142168254,-2.189927690088037,2.1531298779032565e-89,-20.046786150527844,False,
1330,1330.0,False,1330,1330.0,5,3734,True,0.00923573353394445,-2.603202683306998,1.913971052729603e-172,-27.994156414759484,False,
1330,1330.0,False,1330,1330.0,10,1867,True,0.019330795226223652,-2.339089630619329,2.555489392009368e-168,-27.65318123796515,False,
1330,1330.0,False,1330,1330.0,20,933,True,0.026740522047232373,-2.2152848063717734,8.976560617847045e-126,-23.855044256752937,False,
1330,1330.0,False,1330,1330.0,40,466,True,0.03219428005951167,-2.1419900829964598,9.21335190357228e-85,-19.508962221030586,False,
1463,1463.0,False,1463,1463.0,2,9268,True,0.08478795352570297,-1.7235564093377773,8.911913288805632e-90,-20.090632745399986,False,
1463,1463.0,False,1463,1463.0,5,3707,True,0.03184356066677054,-2.1463688731674218,6.616068673780423e-171,-27.867472598285804,False,
1463,1463.0,False,1463,1463.0,10,1853,True,0.02922153815897657,-2.180484883456977,4.196100937425183e-156,-26.618051444517295,False,
1463,1463.0,False,1463,1463.0,20,926,True,0.02581021271603973,-2.2290554932096476,5.391774962050312e-121,-23.390083307481362,False,
1463,1463.0,False,1463,1463.0,40,463,True,0.013992757006360733,-2.4574492748005667,5.292645837395403e-81,-19.061316236959325,False,
1596,1596.0,False,1596,1596.0,2,9202,True,0.03347094664754134,-2.1263882339697977,3.9971966392423503e-82,-19.195999347427378,False,
1596,1596.0,False,1596,1596.0,5,3680,True,0.01610445339565328,-2.4065397033430616,4.189060567684596e-155,-26.531591351310947,False,
1596,1596.0,False,1596,1596.0,10,1840,True,0.020330380367322223,-2.3201940863466533,1.6852391867193066e-149,-26.041364196116646,False,
1596,1596.0,False,1596,1596.0,20,920,True,0.05192313337132881,-1.943770494160211,2.4083137844866268e-119,-23.227386028282304,False,
1596,1596.0,False,1596,1596.0,40,460,True,0.049825169538733984,-1.9614618635357204,2.3779930786218245e-77,-18.61612798852715,False,
1729,1729.0,False,1729,1729.0,2,9135,True,0.053335360176591934,-1.9321956639689926,3.0379549512875904e-81,-19.090338335825255,False,
1729,1729.0,False,1729,1729.0,5,3654,True,0.026057171333845237,-2.2253586463081687,1.3269314147563622e-152,-26.313978581303157,False,
1729,1729.0,False,1729,1729.0,10,1827,True,0.04760870474627427,-1.9808445883696193,5.294395223809021e-149,-25.99743321130808,False,
1729,1729.0,False,1729,1729.0,20,913,True,0.01819290750637913,-2.3616683912142404,5.050454398083195e-113,-22.59323994725412,False,
1729,1729.0,False,1729,1729.0,40,456,True,0.024685788973348773,-2.2462845275800034,1.0679665187420597e-77,-18.658956359932322,False,
1862,1862.0,False,1862,1862.0,2,9069,True,0.03866902675230718,-2.0676916589845393,4.4775185495062785e-73,-18.08125769000851,False,
1862,1862.0,False,1862,1862.0,5,3627,True,0.020839067887392905,-2.3108875324541347,3.189849910781162e-145,-25.660966051376086,False,
1862,1862.0,False,1862,1862.0,10,1813,True,0.03832333140183389,-2.0713796468659615,2.4971489902056523e-140,-25.218716039340162,False,
1862,1862.0,False,1862,1862.0,20,906,True,0.044972495485097685,-2.004911627058042,1.536254522791798e-112,-22.544044127541135,False,
1862,1862.0,False,1862,1862.0,40,453,True,0.015015366488932737,-2.4320082213034726,1.4917643832303549e-74,-18.267864027358964,False,
1995,1995.0,False,1995,1995.0,2,9002,True,0.05825133351893945,-1.893801718185271,2.1529722822062862e-72,-17.99446342878079,False,
1995,1995.0,False,1995,1995.0,5,3601,True,0.01349880122941948,-2.4703311918277033,7.894730549226307e-138,-24.989785667220044,False,
1995,1995.0,False,1995,1995.0,10,1800,True,0.02362008272716044,-2.2632532440707647,1.6183476141677798e-132,-24.496279490750688,False,
1995,1995.0,False,1995,1995.0,20,900,True,0.047976335874461346,-1.9775779759432077,3.0741582075256767e-109,-22.20498223468124,False,
