start_index,ts,g,neff
770.0,770000.0,5.258220116053683,192.84091909811707
781.0,781000.0,5.38252158851919,186.3438879909704
792.0,792000.0,5.264350400286236,188.43730461902052
803.0,803000.0,4.9325923971301435,198.88122127641452
814.0,814000.0,4.917376131451963,197.2596714324528
825.0,825000.0,5.094313336547978,188.24911948777776
836.0,836000.0,4.967112396391586,190.85535505270326
847.0,847000.0,4.919364296648936,190.47176494700403
858.0,858000.0,4.963566388980363,186.55940657020665
869.0,869000.0,4.955396011393912,184.64720032387848
880.0,880000.0,4.787566697430579,188.8224346796389
891.0,891000.0,4.711155484264651,189.55010145231608
902.0,902000.0,4.5151884883202875,195.34068229521824
913.0,913000.0,4.565101184345812,190.7953328585018
924.0,924000.0,4.565179784171452,188.3825042294767
935.0,935000.0,4.458859282286481,190.40744420277758
946.0,946000.0,4.38436466731161,191.13373626237208
957.0,957000.0,4.442907889971304,186.13935298247688
968.0,968000.0,4.446325799171465,183.5223141210333
979.0,979000.0,4.28135540776324,188.02456776662834
990.0,990000.0,4.036509140844524,196.70462082339748
1001.0,1001000.0,4.119149525855288,190.08778270495537
1012.0,1012000.0,4.536446994605303,170.17723361874494
1023.0,1023000.0,4.45111137091439,170.96853720010787
1034.0,1034000.0,4.421536308590475,169.62429971294068
1045.0,1045000.0,4.459143861299294,165.72688008874243
1056.0,1056000.0,4.614712329731093,157.75631241621116
1067.0,1067000.0,4.682095365994847,153.136564711482
1078.0,1078000.0,4.763173795711209,148.22049966677403
1089.0,1089000.0,4.75832449530477,146.05981594693353
1100.0,1100000.0,4.840318691678341,141.31300923965165
1111.0,1111000.0,4.907142805169243,137.1470174642266
1122.0,1122000.0,4.934498282636376,134.15750945328332
1133.0,1133000.0,5.11419611376507,127.29273291804486
1144.0,1144000.0,5.165529667525038,123.89823332611763
1155.0,1155000.0,5.195562852908816,121.06484279135313
1166.0,1166000.0,5.317869364178349,116.21195589400976
1177.0,1177000.0,5.337747095710784,113.71838888503405
1188.0,1188000.0,5.4884270529095085,108.59213291065794
