candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
297,297000.0,False,297,297000.0,5,297,True,8.867965254073428e-17,-8.319038621637121,0.19856396051310765,-1.2856536600590365,False,
297,297000.0,False,297,297000.0,10,148,True,2.759866227881427e-10,-6.311700118582763,0.2319463795266391,-1.1953600697394726,False,
297,297000.0,False,297,297000.0,20,74,True,4.1965691112087835e-06,-4.60140184360414,0.10044685602445008,-1.6426911246943787,False,
297,297000.0,False,297,297000.0,25,59,True,9.259841374275148e-06,-4.4337723234133,0.0796736852428366,-1.7525825703167617,False,
308,308000.0,False,308,308000.0,2,738,True,7.122479710225286e-31,-11.553075967492726,0.06024136456647697,-1.8790229137409564,False,
308,308000.0,False,308,308000.0,5,295,True,1.9833425560178806e-15,-7.942382469842947,0.388536034480494,-0.8622753127580831,False,
308,308000.0,False,308,308000.0,10,147,True,2.0246112702097124e-09,-5.995820045733413,0.274843577893667,-1.091976164753683,False,
308,308000.0,False,308,308000.0,20,73,True,1.8689741524211052e-06,-4.767099076216852,0.31496761373113114,-1.004853052029726,False,
308,308000.0,False,308,308000.0,25,59,True,0.0001082225184024641,-3.8713764239832944,0.6008636270236967,-0.5231589762139587,False,
319,319000.0,False,319,319000.0,2,732,True,3.1410349213623676e-27,-10.80839915163804,0.42684133889616915,0.7946083856528016,False,
319,319000.0,False,319,319000.0,5,293,True,1.1741253914272902e-14,-7.718818949524405,0.41335565218232106,-0.8180026883974615,False,
319,319000.0,False,319,319000.0,10,146,True,2.5969125402468144e-08,-5.566644625421798,0.2375993486234531,-1.1810084949983024,False,
319,319000.0,False,319,319000.0,20,73,True,1.3153359690757294e-05,-4.357538116621798,0.1335791584559221,-1.500136072935373,False,
319,319000.0,False,319,319000.0,25,58,True,2.8418447637506826e-05,-4.185783218135562,0.025943843601162912,-2.227051327597767,False,
330,330000.0,False,330,330000.0,2,727,True,1.3735574735693938e-26,-10.672186367115712,0.04405853133593278,-2.0135335289512626,False,
330,330000.0,False,330,330000.0,5,290,True,9.484858180731483e-14,-7.447884803131343,0.34951525634661285,-0.9355299492381056,False,
330,330000.0,False,330,330000.0,10,145,True,4.5366600871504116e-08,-5.4685758154609845,0.25705692083482323,-1.1333747313693756,False,
330,330000.0,False,330,330000.0,20,72,True,1.6910775457490205e-05,-4.3022036705742295,0.16890433439895014,-1.3757329251666746,False,
330,330000.0,False,330,330000.0,25,58,True,0.00037764493448172166,-3.555232541044628,0.4524754843739248,-0.7512944237679213,False,
341,341000.0,False,341,341000.0,2,721,True,3.48293263577612e-23,-9.917816117028698,0.47632228450002145,0.7122301261834747,False,
341,341000.0,False,341,341000.0,5,288,True,6.568343961788333e-13,-7.188132636235664,0.34733799613345584,-0.9397652326566514,False,
341,341000.0,False,341,341000.0,10,144,True,9.174454913710637e-08,-5.342359355172269,0.26673342532208455,-1.1106165746446066,False,
341,341000.0,False,341,341000.0,20,72,True,6.852168310751394e-05,-3.981361362938185,0.22239929289705096,-1.220173018434047,False,
341,341000.0,False,341,341000.0,25,57,True,7.12774573366485e-05,-3.971980828920717,0.054782931150916786,-1.9205938496861004,False,
352,352000.0,False,352,352000.0,2,716,True,5.753568986500627e-23,-9.867580431584836,0.030915640645336966,-2.158156828536626,False,
352,352000.0,False,352,352000.0,5,286,True,4.205922769836509e-12,-6.93008350504709,0.23296675531063094,-1.1927513834789136,False,
352,352000.0,False,352,352000.0,10,143,True,1.258013376009941e-07,-5.284859403254696,0.11786084951722976,-1.5638157283078624,False,
352,352000.0,False,352,352000.0,20,71,True,2.0553236183361627e-05,-4.258794442452862,0.03893529923561121,-2.064870032704418,False,
352,352000.0,False,352,352000.0,25,57,True,0.00041334347008738177,-3.5314144978099264,0.15022861619679836,-1.4387244250336737,False,
363,363000.0,False,363,363000.0,2,710,True,1.7073756020156212e-20,-9.279211381698877,0.5404797407933886,0.6120876912643733,False,
363,363000.0,False,363,363000.0,5,284,True,3.299204527462277e-11,-6.6325571864442,0.3180777475566693,-0.9984158569847664,False,
363,363000.0,False,363,363000.0,10,142,True,5.572212061023278e-07,-5.005483035111538,0.030864679137016706,-2.158812979202439,False,
363,363000.0,False,363,363000.0,20,71,True,8.45247241029065e-05,-3.9311948699564883,0.18018680964047884,-1.3401800693033483,False,
363,363000.0,False,363,363000.0,25,56,True,0.00021874656339620992,-3.6963207670313483,0.19104500437867855,-1.3074939615694061,False,
374,374000.0,False,374,374000.0,2,705,True,1.1331115730117256e-20,-9.322798741433463,0.050706341969226916,-1.9539566678549176,False,
374,374000.0,False,374,374000.0,5,282,True,7.816488136754209e-11,-6.504090404382316,0.2666705183881243,-1.1107626705754916,False,
374,374000.0,False,374,374000.0,10,141,True,5.328716318979497e-07,-5.014082347244256,0.09141177603861447,-1.6879971499610062,False,
374,374000.0,False,374,374000.0,20,70,True,5.9403125126985745e-05,-4.0151693515747,0.035831137529253,-2.098838524686775,False,
374,374000.0,False,374,374000.0,25,56,True,0.00027287055993415886,-3.6397804876121307,0.12167282899364672,-1.5477901491010808,False,
385,385000.0,False,385,385000.0,2,699,True,9.081827982446411e-18,-8.585022971208174,0.5096783698231311,0.6593385856396138,False,
385,385000.0,False,385,385000.0,5,279,True,5.263836629387881e-10,-6.211030166453057,0.18597222648408696,-1.3225886027386082,False,
385,385000.0,False,385,385000.0,10,139,True,8.02524305572239e-07,-4.934752575028734,0.13730858993082737,-1.4858885982374344,False,
385,385000.0,False,385,385000.0,20,69,True,7.751007356011145e-05,-3.9519711913302746,0.3985234562183484,-0.8442612112540429,False,
385,385000.0,False,385,385000.0,25,55,True,0.0009317928595482395,-3.3103502794012627,0.6318464007746993,-0.47912964570281436,False,
396,396000.0,False,396,396000.0,2,694,True,4.818090522408152e-17,-8.391052512227036,0.040150694316407824,-2.052195215132882,False,
396,396000.0,False,396,396000.0,5,277,True,2.6511412547918862e-09,-5.951858757421111,0.5311363205473374,-0.6262723477168655,False,
396,396000.0,False,396,396000.0,10,138,True,2.27950617271706e-06,-4.7269203591694575,0.2553070713881589,-1.137553264005734,False,
396,396000.0,False,396,396000.0,20,69,True,0.00041989877530381283,-3.527250827386523,0.13990034348420427,-1.47616224053621,False,
396,396000.0,False,396,396000.0,25,55,True,0.0006801334717742155,-3.397464760438138,0.07180287498593742,-1.800365941428757,False,
407,407000.0,False,407,407000.0,2,688,True,1.722044950904292e-14,-7.669844867984746,0.41287471665608133,0.8188452387908456,False,
407,407000.0,False,407,407000.0,5,275,True,1.9699399498823074e-08,-5.614620600720719,0.38004275335455895,-0.8778175232255576,False,
407,407000.0,False,407,407000.0,10,137,True,1.0241788626526112e-05,-4.412004707295291,0.4783415434790982,-0.7089724983043045,False,
407,407000.0,False,407,407000.0,20,68,True,0.00036739697954238105,-3.562459229292611,0.46186288262237163,-0.7357828125879242,False,
407,407000.0,False,407,407000.0,25,55,True,0.006922515724806142,-2.700548912143135,0.8050441548221506,-0.24682436293781346,False,
418,418000.0,False,418,418000.0,2,683,True,1.258273079127676e-13,-7.41049664197488,0.08045864904946752,-1.7480310610838796,False,
418,418000.0,False,418,418000.0,5,273,True,2.0277861876436217e-07,-5.19677218096018,0.6553190552599739,-0.44638515351451197,False,
