candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
3192,3192.0,False,3192,3192.0,40,420,True,1.5105602726722226e-47,-14.484848190127124,0.04227586600422559,-2.030794295048928,False,
3325,3325.0,False,3325,3325.0,2,8337,True,9.080354599315403e-116,-22.87077626627693,0.14278914824115815,-1.4654831427010935,False,
3325,3325.0,False,3325,3325.0,5,3335,True,1.521170581656702e-104,-21.713752440746397,0.056458874221534304,-1.90747678681742,False,
3325,3325.0,False,3325,3325.0,10,1667,True,5.827052672925819e-86,-19.649599738966835,0.07234495946539472,-1.7969411720138775,False,
3325,3325.0,False,3325,3325.0,20,833,True,3.571076764083436e-67,-17.31586623581612,0.05778030267054902,-1.8973610494617117,False,
3325,3325.0,False,3325,3325.0,40,416,True,2.118444213847661e-46,-14.30225113052905,0.11247228433206499,-1.5871782280183881,False,
3458,3458.0,False,3458,3458.0,2,8271,True,1.1866725883210919e-108,-22.144192970089588,0.00711074342679831,-2.691612861748199,False,
3458,3458.0,False,3458,3458.0,5,3308,True,1.8298336518498064e-94,-20.619621764543947,0.019378104015790966,-2.3381763078138085,False,
3458,3458.0,False,3458,3458.0,10,1654,True,5.427816322985605e-83,-19.29945546282538,0.033538913860412245,-2.1255719907294375,False,
3458,3458.0,False,3458,3458.0,20,827,True,8.520825639301038e-62,-16.587928990349422,0.12961444879144707,-1.5156240239928744,False,
3458,3458.0,False,3458,3458.0,40,413,True,3.5415900950385974e-44,-13.941551055177802,0.16139389255235903,-1.4003989223691073,False,
3591,3591.0,False,3591,3591.0,2,8204,True,9.023403077567617e-101,-21.310752207214563,0.11723223671495353,-1.5664973148113237,False,
3591,3591.0,False,3591,3591.0,5,3281,True,2.0613802411585327e-94,-20.61385594721148,0.03585265228444104,-2.0985946057503497,False,
3591,3591.0,False,3591,3591.0,10,1640,True,3.1745923206420475e-77,-18.60064598675231,0.05322454217527214,-1.9330946244864373,False,
3591,3591.0,False,3591,3591.0,20,820,True,8.539651533232027e-60,-16.30884187257646,0.11986118010182953,-1.5553565335129116,False,
3591,3591.0,False,3591,3591.0,40,410,True,4.773301275590591e-42,-13.58714648628465,0.06721524554876672,-1.8302320609378868,False,
3724,3724.0,False,3724,3724.0,2,8138,True,3.177302167504834e-97,-20.924899970422775,0.010082834959721381,-2.5729754842614847,False,
3724,3724.0,False,3724,3724.0,5,3255,True,1.3451761377781194e-86,-19.72387475571323,0.027151260749680748,-2.209336262074331,False,
3724,3724.0,False,3724,3724.0,10,1627,True,2.4465059928876926e-72,-17.987380953403825,0.10969067611472767,-1.5995850096700275,False,
3724,3724.0,False,3724,3724.0,20,813,True,8.220537200428836e-58,-16.02743590061458,0.13598374724541282,-1.4909152491548556,False,
3724,3724.0,False,3724,3724.0,40,406,True,1.6989551787094525e-41,-13.493889619724076,0.15617352893621902,-1.4180590382706995,False,
3857,3857.0,False,3857,3857.0,2,8071,True,1.6575882539997345e-88,-19.94496718944958,0.0980187920873594,-1.6545353247330883,False,
3857,3857.0,False,3857,3857.0,5,3228,True,9.71892076557835e-81,-19.029492578095415,0.004475028340351705,-2.842577972022226,False,
