start_index,ts,g,neff
17290.0,17290.0,1.0,2710.0
17423.0,17423.0,1.0,2577.0
17556.0,17556.0,1.0,2444.0
17689.0,17689.0,1.0,2311.0
17822.0,17822.0,1.0,2178.0
17955.0,17955.0,1.0,2045.0
18088.0,18088.0,1.0,1912.0
18221.0,18221.0,1.0,1779.0
18354.0,18354.0,1.0,1646.0
18487.0,18487.0,1.0,1513.0
18620.0,18620.0,1.0,1380.0
18753.0,18753.0,1.0,1247.0
18886.0,18886.0,1.0,1114.0
19019.0,19019.0,1.0,981.0
19152.0,19152.0,1.0,848.0
19285.0,19285.0,1.0,715.0
19418.0,19418.0,1.0,582.0
19551.0,19551.0,1.0,449.0
19684.0,19684.0,1.0,316.0
19817.0,19817.0,1.0,183.0
19950.0,19950.0,1.2934855749547098,38.65524360544237
19998.0,19998.0,1.0,2.0
