candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
5586,5586.0,False,5586,5586.0,2,7207,True,0.9927318470744164,0.009109404797211704,9.901504523054092e-24,-10.042613800393013,False,
5586,5586.0,False,5586,5586.0,5,2882,True,0.7280434304580222,0.3477293793334386,8.981138131522296e-23,-9.822802491684692,False,
5586,5586.0,False,5586,5586.0,10,1441,True,0.5697790015993632,0.5683770042228452,2.162020190580362e-12,-7.0236137218715236,False,
5586,5586.0,False,5586,5586.0,20,720,True,0.8158878419670462,0.23283717846693666,3.4938390022082867e-07,-5.094651200792539,False,
5586,5586.0,False,5586,5586.0,40,360,True,0.8853426950676331,0.1441998048179608,0.00014908638008969053,-3.7925863558960935,False,
5719,5719.0,False,5719,5719.0,2,7140,True,0.9699804346668982,0.03763282652869853,1.3812396037627063e-24,-10.235049898728878,False,
5719,5719.0,False,5719,5719.0,5,2856,True,0.9159145942499928,-0.10558125966737457,1.2212369025293954e-22,-9.79178248157685,False,
5719,5719.0,False,5719,5719.0,10,1428,True,0.8660800187380353,-0.16863974187266026,2.58165308853463e-12,-6.998799330166282,False,
5719,5719.0,False,5719,5719.0,20,714,True,0.9141888645376164,-0.10775648150626044,3.7442814255708704e-07,-5.081519208057617,False,
5719,5719.0,False,5719,5719.0,40,357,True,0.7726344104009133,0.28893069941992344,0.00016247144221836568,-3.7711891750707975,False,
5852,5852.0,False,5852,5852.0,2,7074,True,0.9854386324399423,-0.01825098099952391,2.735649376285699e-21,-9.472370056316995,False,
5852,5852.0,False,5852,5852.0,5,2829,True,0.7943898446830798,0.26061445065935146,2.1001079900492197e-20,-9.25712494877797,False,
5852,5852.0,False,5852,5852.0,10,1414,True,0.859984381246601,0.17639404687157287,2.6799968384202875e-11,-6.6631610582644845,False,
5852,5852.0,False,5852,5852.0,20,707,True,0.9819397269137473,0.02263712879438292,1.3244068488906349e-06,-4.836055909200002,False,
5852,5852.0,False,5852,5852.0,40,353,True,0.981633997105451,0.0230204041471218,0.00024238482110202264,-3.6701746298087716,False,
5985,5985.0,False,5985,5985.0,2,7007,True,0.9942138578995603,0.007251917257918208,7.278112605797662e-20,-9.123433557541718,False,
5985,5985.0,False,5985,5985.0,5,2803,True,0.7964043223047564,0.2580033493566486,1.070571520871762e-17,-8.566091150306713,False,
5985,5985.0,False,5985,5985.0,10,1401,True,0.8379416019572643,0.20452711902053686,8.481594675216688e-10,-6.135642035431017,False,
5985,5985.0,False,5985,5985.0,20,700,True,0.8008364197079596,0.25226476670116227,6.437750845027477e-06,-4.511477845025724,False,
5985,5985.0,False,5985,5985.0,40,350,True,0.9518778082092216,0.06034883484731443,0.0008371308046256919,-3.340216571170297,False,
6118,6118.0,False,6118,6118.0,2,6941,True,0.9858168541249841,0.01777687349210731,3.60199113396591e-14,-7.574613230599769,False,
6118,6118.0,False,6118,6118.0,5,2776,True,0.8478746460146757,0.19183092518807493,1.7604027093411288e-13,-7.3658358958720695,False,
6118,6118.0,False,6118,6118.0,10,1388,True,0.9763625722170615,-0.029629457146059152,1.523071114309063e-07,-5.249748376804402,False,
6118,6118.0,False,6118,6118.0,20,694,True,0.8685091391791069,0.16555248939969733,0.0001266157406793745,-3.8329499129925964,False,
6118,6118.0,False,6118,6118.0,40,347,True,0.8421514996603376,0.19914221505424423,0.0039573506779598325,-2.881541539691878,False,
6251,6251.0,False,6251,6251.0,2,6874,True,0.9878302628595022,0.015253095041281584,8.7806892136704e-14,-7.458058190598864,False,
6251,6251.0,False,6251,6251.0,5,2749,True,0.9231983035898775,0.09640577766099924,1.288743894492407e-12,-7.095511014548196,False,
6251,6251.0,False,6251,6251.0,10,1374,True,0.8672167498416457,0.16719483302942498,3.020445570252227e-07,-5.122166775548644,False,
6251,6251.0,False,6251,6251.0,20,687,True,0.9938918830435245,-0.007655464109458283,0.000193864980142929,-3.7268796362436696,False,
6251,6251.0,False,6251,6251.0,40,343,True,0.926410453825284,-0.09236196993755427,0.0038803863981746334,-2.887725264170064,False,
6384,6384.0,False,6384,6384.0,2,6808,True,0.9757729438708072,-0.030368779305575203,1.3910474868621204e-13,-7.397182086555521,False,
6384,6384.0,False,6384,6384.0,5,2723,True,0.8863059297734006,-0.14298005926443658,8.096337569403049e-13,-7.159514340475105,False,
6384,6384.0,False,6384,6384.0,10,1361,True,0.7279533852754128,-0.3478492701700347,2.3057211375085156e-07,-5.172832159646165,False,
6384,6384.0,False,6384,6384.0,20,680,True,0.8328263875062389,-0.2110780249008315,0.00012674603877611132,-3.8326969789639374,False,
6384,6384.0,False,6384,6384.0,40,340,True,0.882705713350909,0.14754012212560205,0.005575602864035362,-2.7717488962431065,False,
6517,6517.0,False,6517,6517.0,2,6741,True,0.9546570838025223,0.056859540931301134,4.7470255628183624e-11,-6.578661351383429,False,
6517,6517.0,False,6517,6517.0,5,2696,True,0.7711048584898298,0.29092999744722947,3.5065763795187954e-10,-6.274545252403938,False,
6517,6517.0,False,6517,6517.0,10,1348,True,0.989414371420425,0.01326750718022954,6.988120872327118e-06,-4.494050000623778,False,
6517,6517.0,False,6517,6517.0,20,674,True,0.9797788825176587,0.025346125986928893,0.000969930847268383,-3.299106560893231,False,
6517,6517.0,False,6517,6517.0,40,337,True,0.9340586768980923,-0.08273949896634283,0.014605140798392388,-2.4420248613048674,False,
6650,6650.0,False,6650,6650.0,2,6675,True,0.9880719649560379,-0.014950131840784663,2.657660510742557e-10,-6.3175362864327695,False,
6650,6650.0,False,6650,6650.0,5,2670,True,0.7913489650410268,0.26455931561307433,1.9154125427327775e-09,-6.004822566406599,False,
6650,6650.0,False,6650,6650.0,10,1335,True,0.7594231971741062,0.30623832094205256,1.5731119639586167e-05,-4.318193907302126,False,
6650,6650.0,False,6650,6650.0,20,667,True,0.6276787510730194,0.4849966087946416,0.0014241804068903133,-3.1897051000210004,False,
6650,6650.0,False,6650,6650.0,40,333,True,0.9062827574012171,0.11772853366282915,0.01305919347914717,-2.482150967058561,False,
6783,6783.0,False,6783,6783.0,2,6608,True,0.9781746980834782,0.027357371553773217,5.307654385995037e-09,-5.83722768178087,False,
6783,6783.0,False,6783,6783.0,5,2643,True,0.9310495834943936,-0.0865243709567088,4.0129625569752515e-08,-5.490280352813733,False,
6783,6783.0,False,6783,6783.0,10,1321,True,0.8967008468666876,-0.12983010155970634,7.478163812599485e-05,-3.960536253495977,False,
6783,6783.0,False,6783,6783.0,20,660,True,0.8849137953351005,0.1447429901238885,0.0031578015922891596,-2.9519440342360315,False,
6783,6783.0,False,6783,6783.0,40,330,True,0.8424774812032927,0.19872549300049386,0.03259408649394891,-2.13704801518119,False,
6916,6916.0,False,6916,6916.0,2,6542,True,0.983997993327089,0.020056885850330088,5.0305005248098566e-11,-6.57003035645937,False,
6916,6916.0,False,6916,6916.0,5,2616,True,0.7530687082815206,0.3145956158984086,1.1743705302029607e-10,-6.442608885526776,False,
6916,6916.0,False,6916,6916.0,10,1308,True,0.4920092742753016,0.6871165682915917,3.8481684240747825e-06,-4.619418581938574,False,
6916,6916.0,False,6916,6916.0,20,654,True,0.6591336805641664,0.44110956317173966,0.0006741638268806915,-3.3998761457136197,False,
6916,6916.0,False,6916,6916.0,40,327,True,0.7223325126401878,0.3553431770967192,0.012941412174566147,-2.4853774922291896,False,
7049,7049.0,False,7049,7049.0,2,6475,True,0.949449352546271,0.06339828541611621,3.87932098042452e-09,-5.889258562204057,False,
7049,7049.0,False,7049,7049.0,5,2590,True,0.8017670863054823,0.2510608209218891,2.748596668606709e-08,-5.556740025580938,False,
7049,7049.0,False,7049,7049.0,10,1295,True,0.9321158114508581,0.08518311828689619,7.136303315451357e-05,-3.9716950589778515,False,
7049,7049.0,False,7049,7049.0,20,647,True,0.9057885338031441,0.11835228150025189,0.003543230449151807,-2.916200216166206,False,
7049,7049.0,False,7049,7049.0,40,323,True,0.8487029694405374,0.19077360446785094,0.022062900063861177,-2.2892832536142116,False,
7182,7182.0,False,7182,7182.0,2,6409,True,0.9868321076391641,-0.016504254890717825,2.5516434096166358e-08,-5.569709547837034,False,
7182,7182.0,False,7182,7182.0,5,2563,True,0.89898709747521,0.12694099788667543,9.267202151311548e-08,-5.3405362938288246,False,
7182,7182.0,False,7182,7182.0,10,1281,True,0.9152669963751764,0.1063974749878219,0.00010176170414315378,-3.8863525144752717,False,
7182,7182.0,False,7182,7182.0,20,640,True,0.9670795380912702,0.041271393777283734,0.0039729805343731465,-2.8802991092191332,False,
7182,7182.0,False,7182,7182.0,40,320,True,0.8519262026943893,0.18666129764337644,0.0327740363237481,-2.134840555400297,False,
7315,7315.0,False,7315,7315.0,2,6342,True,0.9719992974725893,0.035100882802809964,9.932720162460626e-10,-6.110487590109337,False,
7315,7315.0,False,7315,7315.0,5,2537,True,0.8644620258679523,0.17069699490510826,6.392105196832873e-09,-5.806162172224669,False,
7315,7315.0,False,7315,7315.0,10,1268,True,0.8475574058387794,0.1922359259373501,2.985875528758034e-05,-4.174540917410497,False,
7315,7315.0,False,7315,7315.0,20,634,True,0.8871551315142076,0.14190489029518552,0.002102508819068769,-3.075356775921058,False,
7315,7315.0,False,7315,7315.0,40,317,True,0.9648932520259615,-0.044013990302775426,0.02151612910195,-2.298802987500379,False,
7448,7448.0,False,7448,7448.0,2,6276,True,0.9514542712533752,-0.060880635768312485,8.837743265829338e-09,-5.7516484414554805,False,
7448,7448.0,False,7448,7448.0,5,2510,True,0.9403799418764788,-0.07479233329646232,1.3806249488972716e-08,-5.675774573519991,False,
7448,7448.0,False,7448,7448.0,10,1255,True,0.7413731758699692,-0.33003545044659144,5.98767979064609e-05,-4.013295816709757,False,
7448,7448.0,False,7448,7448.0,20,627,True,0.7767094128991752,-0.2836098171714486,0.00283965160474208,-2.984582988510844,False,
7448,7448.0,False,7448,7448.0,40,313,True,0.847846326724536,0.19186707737979158,0.02214845882191569,-2.2878122212638248,False,
7581,7581.0,False,7581,7581.0,2,6209,True,0.9934204869956461,-0.008246290123797101,2.5748148624423362e-08,-5.568134203346039,False,
7581,7581.0,False,7581,7581.0,5,2483,True,0.8947089505419819,-0.13234811658189258,6.880019201977887e-08,-5.394276531892743,False,
7581,7581.0,False,7581,7581.0,10,1241,True,0.9235647820310816,0.09594433588736204,9.224797900678692e-05,-3.9101260261743724,False,
7581,7581.0,False,7581,7581.0,20,620,True,0.829875524120905,-0.21486121559305185,0.003618316879616553,-2.9096517461205424,False,
7581,7581.0,False,7581,7581.0,40,310,True,0.6825039444858982,-0.40904866981966853,0.03430015672551295,-2.11652528887925,False,
7714,7714.0,False,7714,7714.0,2,6143,True,0.9189843329932221,-0.1017131891786613,1.7118422742899223e-06,-4.784768843682996,False,
7714,7714.0,False,7714,7714.0,5,2457,True,0.6544320746508354,-0.4476136161157432,1.9036741523390537e-06,-4.763389989181316,False,
7714,7714.0,False,7714,7714.0,10,1228,True,0.5621828371095898,-0.5796023067332153,0.0005360238571047411,-3.4620769592355094,False,
7714,7714.0,False,7714,7714.0,20,614,True,0.7422353448508885,-0.32889461480722565,0.012132579116575375,-2.5082645593921113,False,
7714,7714.0,False,7714,7714.0,40,307,True,0.8928959527494524,0.13464070997101485,0.058538117492923536,-1.8916463384357458,True,
7847,7847.0,False,7847,7847.0,2,6076,True,0.9895145594567867,0.013141929150081933,7.863808160744646e-05,-3.948513196886569,False,
7847,7847.0,False,7847,7847.0,5,2430,True,0.9233687278956664,-0.0961911897926034,0.00014846785400131677,-3.7936182872865305,False,
7847,7847.0,False,7847,7847.0,10,1215,True,0.8159424695505321,-0.23276683227253198,0.006564577059618447,-2.718161585138728,False,
7847,7847.0,False,7847,7847.0,20,607,True,0.7763293659135178,-0.28410571696122494,0.04481663702236354,-2.006371403138016,False,
7847,7847.0,False,7847,7847.0,40,303,True,0.7627604182120837,-0.3018578635972331,0.1233012518265621,-1.541063829943769,True,
7980,7980.0,False,7980,7980.0,2,6010,True,0.9342614502067597,-0.08248449161457423,0.00017580738080759696,-3.7514606044187015,False,
7980,7980.0,False,7980,7980.0,5,2404,True,0.839598971538107,-0.20240646899792816,0.00013440524920154206,-3.8182434657666993,False,
7980,7980.0,False,7980,7980.0,10,1202,True,0.9887493955587487,0.014101008889423233,0.005941514436544507,-2.750991724049824,False,
7980,7980.0,False,7980,7980.0,20,601,True,0.8539800438439444,-0.18404258963004796,0.05006682040967785,-1.9593926531331625,True,
7980,7980.0,False,7980,7980.0,40,300,True,0.9701383131327355,-0.03743481578672435,0.12313715459932198,-1.5417384901701705,True,
8113,8113.0,False,8113,8113.0,2,5943,True,0.9971059452155182,0.0036271677289196934,8.684252580549708e-05,-3.924687143969457,False,
8113,8113.0,False,8113,8113.0,5,2377,True,0.9895729929148797,-0.01306868738161146,8.061071159624439e-05,-3.94257713643787,False,
8113,8113.0,False,8113,8113.0,10,1188,True,0.9429721066140963,-0.07153482824790058,0.004309326450079989,-2.854583775742989,False,
8113,8113.0,False,8113,8113.0,20,594,True,0.9772146571502042,0.028561074886876547,0.04038643778797563,-2.0497745339103286,False,
8113,8113.0,False,8113,8113.0,40,297,True,0.9547750795501857,0.056711416564677826,0.1064777457154306,-1.6142290838667577,True,
8246,8246.0,False,8246,8246.0,2,5877,True,0.9415387984905307,-0.07333593272468447,0.011785084633872641,-2.5185150517622255,False,
8246,8246.0,False,8246,8246.0,5,2350,True,0.9874815804841459,-0.015690155901985692,0.009479858128842038,-2.5942461798746277,False,
8246,8246.0,False,8246,8246.0,10,1175,True,0.7964084351186248,0.2579980202641376,0.06198139127181372,-1.8664288401912827,True,
8246,8246.0,False,8246,8246.0,20,587,True,0.9157739785569142,0.10575848198974025,0.1544007270167427,-1.4241580443239923,True,
8246,8246.0,False,8246,8246.0,40,293,True,0.8979281435342261,-0.12827905033220585,0.25074365322110415,-1.1485449855325407,True,
8379,8379.0,True,8379,8379.0,2,5810,True,0.9994703766516809,0.000663784478645658,0.20142077430864957,-1.277514188952628,True,
8379,8379.0,True,8379,8379.0,5,2324,True,0.7726878301200667,-0.28886089469540793,0.19278757583236283,-1.3023768983055957,True,
8379,8379.0,True,8379,8379.0,10,1162,True,0.644620468044619,-0.46124830611972284,0.34897734420761206,-0.9365747522030604,True,
8379,8379.0,True,8379,8379.0,20,581,True,0.553290255679143,-0.5928369814828015,0.469206764251638,-0.7237703025464877,True,
8379,8379.0,True,8379,8379.0,40,290,True,0.9874308518547983,-0.015753742668517322,0.5262210224140432,-0.633785185818043,True,
