start_index,ts,g,neff
14763.0,14763.0,1.2032754218212103,4352.287020101823
14896.0,14896.0,1.195120326102936,4270.699684811813
15029.0,15029.0,1.1939444961870562,4163.510126203714
15162.0,15162.0,1.198035422293116,4038.277925655788
15295.0,15295.0,1.2023464202832228,3913.1816925871476
15428.0,15428.0,1.0198364859233415,4483.071613054316
15561.0,15561.0,1.0376726263349996,4277.842440229241
15694.0,15694.0,1.043863920739009,4125.058749948504
15827.0,15827.0,1.032051057193425,4043.4046076636155
15960.0,15960.0,1.1627157131387853,3474.624067042064
16093.0,16093.0,1.04556393281741,3736.739454537297
16226.0,16226.0,1.0572608691006933,3569.601514912934
16359.0,16359.0,1.0663713783374225,3414.3827131563453
16492.0,16492.0,1.0627580600933049,3300.845349215244
16625.0,16625.0,1.0812561620888959,3121.369494421918
16758.0,16758.0,1.0723170710856942,3023.3594963824985
16891.0,16891.0,1.0674162584174434,2912.6406642984985
17024.0,17024.0,1.0749068835430844,2768.6119100759447
17157.0,17157.0,1.1902175674634436,2388.6389158739416
17290.0,17290.0,1.104137786205955,2454.4038197552486
17423.0,17423.0,1.2462436061625821,2067.8140190705303
17556.0,17556.0,1.2556214846571407,1946.446464849522
17689.0,17689.0,1.2138735795805586,1903.8226376082278
17822.0,17822.0,1.2286204676964094,1772.719938553214
17955.0,17955.0,1.0687383713672012,1913.4711120963123
18088.0,18088.0,1.0801524171675883,1770.1205585538662
18221.0,18221.0,1.2120546240035677,1467.7556314448445
18354.0,18354.0,1.2848406041016176,1281.0927633711508
18487.0,18487.0,1.1597717884760592,1304.5669976056952
18620.0,18620.0,1.1664264096768493,1183.1007841997678
18753.0,18753.0,1.1609517810442218,1074.1186846523306
18886.0,18886.0,1.1936446038902964,933.2761161649618
19019.0,19019.0,1.1687517032836399,839.357065528849
19152.0,19152.0,1.2255933399259624,691.9097651519772
19285.0,19285.0,1.687134439437905,423.79550988136623
19418.0,19418.0,1.2599599465606792,461.9194456051473
19551.0,19551.0,1.3480532525613524,333.0728954118711
19684.0,19684.0,1.2220011250922371,258.59223327322894
19817.0,19817.0,1.0,183.0
19950.0,19950.0,1.0,50.0
19998.0,19998.0,1.0,2.0
